waktu,brand,tipe,sale
2021-11-01,HONDA,New ACCORD VTi-L,0
2021-12-01,HONDA,New ACCORD VTi-L,0
2021-01-01,LEXUS,ES 250,0
2021-02-01,LEXUS,ES 250,0
2021-03-01,LEXUS,ES 250,0
2021-04-01,LEXUS,ES 250,0
2021-05-01,LEXUS,ES 250,0
2021-06-01,LEXUS,ES 250,0
2021-07-01,LEXUS,ES 250,0
2021-08-01,LEXUS,ES 250,0
2021-09-01,LEXUS,ES 250,0
2021-10-01,LEXUS,ES 250,0
2021-11-01,LEXUS,ES 250,0
2021-12-01,LEXUS,ES 250,0
2021-01-01,LEXUS,ES 300 h,0
2021-02-01,LEXUS,ES 300 h,5
2021-03-01,LEXUS,ES 300 h,7
2021-04-01,LEXUS,ES 300 h,12
2021-05-01,LEXUS,ES 300 h,2
2021-06-01,LEXUS,ES 300 h,0
2021-07-01,LEXUS,ES 300 h,0
2021-08-01,LEXUS,ES 300 h,0
2021-09-01,LEXUS,ES 300 h,0
2021-10-01,LEXUS,ES 300 h,0
2021-11-01,LEXUS,ES 300 h,11
2021-12-01,LEXUS,ES 300 h,4
2021-01-01,LEXUS,ES 300h Ultra Luxury,3
2021-02-01,LEXUS,ES 300h Ultra Luxury,0
2021-03-01,LEXUS,ES 300h Ultra Luxury,0
2021-04-01,LEXUS,ES 300h Ultra Luxury,0
2021-05-01,LEXUS,ES 300h Ultra Luxury,0
2021-06-01,LEXUS,ES 300h Ultra Luxury,0
2021-07-01,LEXUS,ES 300h Ultra Luxury,0
2021-08-01,LEXUS,ES 300h Ultra Luxury,0
2021-09-01,LEXUS,ES 300h Ultra Luxury,0
2021-10-01,LEXUS,ES 300h Ultra Luxury,0
2021-11-01,LEXUS,ES 300h Ultra Luxury,0
2021-12-01,LEXUS,ES 300h Ultra Luxury,0
2021-01-01,MAZDA,MX-5 RF,0
2021-02-01,MAZDA,MX-5 RF,0
2021-03-01,MAZDA,MX-5 RF,0
2021-04-01,MAZDA,MX-5 RF,0
2021-05-01,MAZDA,MX-5 RF,0
2021-06-01,MAZDA,MX-5 RF,0
2021-07-01,MAZDA,MX-5 RF,0
2021-08-01,MAZDA,MX-5 RF,0
2021-09-01,MAZDA,MX-5 RF,0
2021-10-01,MAZDA,MX-5 RF,0
2021-11-01,MAZDA,MX-5 RF,0
2021-12-01,MAZDA,MX-5 RF,0
2021-01-01,MAZDA,All New Mazda 3 Sedan,0
2021-02-01,MAZDA,All New Mazda 3 Sedan,1
2021-03-01,MAZDA,All New Mazda 3 Sedan,2
2021-04-01,MAZDA,All New Mazda 3 Sedan,0
2021-05-01,MAZDA,All New Mazda 3 Sedan,0
2021-06-01,MAZDA,All New Mazda 3 Sedan,0
2021-07-01,MAZDA,All New Mazda 3 Sedan,0
2021-08-01,MAZDA,All New Mazda 3 Sedan,4
2021-09-01,MAZDA,All New Mazda 3 Sedan,0
2021-10-01,MAZDA,All New Mazda 3 Sedan,0
2021-11-01,MAZDA,All New Mazda 3 Sedan,0
2021-12-01,MAZDA,All New Mazda 3 Sedan,0
2021-01-01,MAZDA,All-new Mazda 6 Elite,2
2021-02-01,MAZDA,All-new Mazda 6 Elite,3
2021-03-01,MAZDA,All-new Mazda 6 Elite,0
2021-04-01,MAZDA,All-new Mazda 6 Elite,1
2021-05-01,MAZDA,All-new Mazda 6 Elite,0
2021-06-01,MAZDA,All-new Mazda 6 Elite,0
2021-07-01,MAZDA,All-new Mazda 6 Elite,0
2021-08-01,MAZDA,All-new Mazda 6 Elite,0
2021-09-01,MAZDA,All-new Mazda 6 Elite,0
2021-10-01,MAZDA,All-new Mazda 6 Elite,0
2021-11-01,MAZDA,All-new Mazda 6 Elite,0
2021-12-01,MAZDA,All-new Mazda 6 Elite,0
2021-01-01,MAZDA,New Mazda 6 Elite Sedan,0
2021-02-01,MAZDA,New Mazda 6 Elite Sedan,0
2021-03-01,MAZDA,New Mazda 6 Elite Sedan,2
2021-04-01,MAZDA,New Mazda 6 Elite Sedan,2
2021-05-01,MAZDA,New Mazda 6 Elite Sedan,2
2021-06-01,MAZDA,New Mazda 6 Elite Sedan,2
2021-07-01,MAZDA,New Mazda 6 Elite Sedan,0
2021-08-01,MAZDA,New Mazda 6 Elite Sedan,0
2021-09-01,MAZDA,New Mazda 6 Elite Sedan,4
2021-10-01,MAZDA,New Mazda 6 Elite Sedan,2
2021-11-01,MAZDA,New Mazda 6 Elite Sedan,2
2021-12-01,MAZDA,New Mazda 6 Elite Sedan,1
2021-01-01,MERCEDES BENZ,CLA 200 AMG Line (C117),0
2021-02-01,MERCEDES BENZ,CLA 200 AMG Line (C117),0
2021-03-01,MERCEDES BENZ,CLA 200 AMG Line (C117),0
2021-04-01,MERCEDES BENZ,CLA 200 AMG Line (C117),0
2021-05-01,MERCEDES BENZ,CLA 200 AMG Line (C117),0
2021-06-01,MERCEDES BENZ,CLA 200 AMG Line (C117),0
2021-07-01,MERCEDES BENZ,CLA 200 AMG Line (C117),0
2021-08-01,MERCEDES BENZ,CLA 200 AMG Line (C117),0
2021-09-01,MERCEDES BENZ,CLA 200 AMG Line (C117),0
2021-10-01,MERCEDES BENZ,CLA 200 AMG Line (C117),0
2021-11-01,MERCEDES BENZ,CLA 200 AMG Line (C117),0
2021-12-01,MERCEDES BENZ,CLA 200 AMG Line (C117),0
2021-01-01,MERCEDES BENZ,A 200,0
2021-02-01,MERCEDES BENZ,A 200,0
2021-03-01,MERCEDES BENZ,A 200,0
2021-04-01,MERCEDES BENZ,A 200,0
2021-05-01,MERCEDES BENZ,A 200,0
2021-06-01,MERCEDES BENZ,A 200,0
2021-07-01,MERCEDES BENZ,A 200,0
2021-08-01,MERCEDES BENZ,A 200,15
2021-09-01,MERCEDES BENZ,A 200,6
2021-10-01,MERCEDES BENZ,A 200,21
2021-11-01,MERCEDES BENZ,A 200,36
2021-12-01,MERCEDES BENZ,A 200,0
2021-01-01,MERCEDES BENZ,C180,13
2021-02-01,MERCEDES BENZ,C180,6
2021-03-01,MERCEDES BENZ,C180,9
2021-04-01,MERCEDES BENZ,C180,8
2021-05-01,MERCEDES BENZ,C180,6
2021-06-01,MERCEDES BENZ,C180,5
2021-07-01,MERCEDES BENZ,C180,2
2021-08-01,MERCEDES BENZ,C180,0
2021-09-01,MERCEDES BENZ,C180,3
2021-10-01,MERCEDES BENZ,C180,12
2021-11-01,MERCEDES BENZ,C180,2
2021-12-01,MERCEDES BENZ,C180,0
2021-01-01,MERCEDES BENZ,C 200 AMG,25
2021-02-01,MERCEDES BENZ,C 200 AMG,13
2021-03-01,MERCEDES BENZ,C 200 AMG,8
2021-04-01,MERCEDES BENZ,C 200 AMG,19
2021-05-01,MERCEDES BENZ,C 200 AMG,31
2021-06-01,MERCEDES BENZ,C 200 AMG,30
2021-07-01,MERCEDES BENZ,C 200 AMG,5
2021-08-01,MERCEDES BENZ,C 200 AMG,2
2021-09-01,MERCEDES BENZ,C 200 AMG,15
2021-10-01,MERCEDES BENZ,C 200 AMG,7
2021-11-01,MERCEDES BENZ,C 200 AMG,11
2021-12-01,MERCEDES BENZ,C 200 AMG,0
2021-01-01,MERCEDES BENZ,C 300 AMG,40
2021-02-01,MERCEDES BENZ,C 300 AMG,25
2021-03-01,MERCEDES BENZ,C 300 AMG,32
2021-04-01,MERCEDES BENZ,C 300 AMG,24
2021-05-01,MERCEDES BENZ,C 300 AMG,2
2021-06-01,MERCEDES BENZ,C 300 AMG,0
2021-07-01,MERCEDES BENZ,C 300 AMG,0
2021-08-01,MERCEDES BENZ,C 300 AMG,0
2021-09-01,MERCEDES BENZ,C 300 AMG,0
2021-10-01,MERCEDES BENZ,C 300 AMG,0
2021-11-01,MERCEDES BENZ,C 300 AMG,1
2021-12-01,MERCEDES BENZ,C 300 AMG,0
2021-01-01,MERCEDES BENZ,E 200 AVA,2
2021-02-01,MERCEDES BENZ,E 200 AVA,8
2021-03-01,MERCEDES BENZ,E 200 AVA,4
2021-04-01,MERCEDES BENZ,E 200 AVA,0
2021-05-01,MERCEDES BENZ,E 200 AVA,0
2021-06-01,MERCEDES BENZ,E 200 AVA,0
2021-07-01,MERCEDES BENZ,E 200 AVA,0
2021-08-01,MERCEDES BENZ,E 200 AVA,0
2021-09-01,MERCEDES BENZ,E 200 AVA,0
2021-10-01,MERCEDES BENZ,E 200 AVA,0
2021-11-01,MERCEDES BENZ,E 200 AVA,0
2021-12-01,MERCEDES BENZ,E 200 AVA,0
2021-01-01,MERCEDES BENZ,E 250 AVA,0
2021-02-01,MERCEDES BENZ,E 250 AVA,0
2021-03-01,MERCEDES BENZ,E 250 AVA,0
2021-04-01,MERCEDES BENZ,E 250 AVA,0
2021-05-01,MERCEDES BENZ,E 250 AVA,0
2021-06-01,MERCEDES BENZ,E 250 AVA,0
2021-07-01,MERCEDES BENZ,E 250 AVA,0
2021-08-01,MERCEDES BENZ,E 250 AVA,0
2021-09-01,MERCEDES BENZ,E 250 AVA,1
2021-10-01,MERCEDES BENZ,E 250 AVA,0
2021-11-01,MERCEDES BENZ,E 250 AVA,0
2021-12-01,MERCEDES BENZ,E 250 AVA,0
2021-01-01,MERCEDES BENZ,E 300 AVA,10
2021-02-01,MERCEDES BENZ,E 300 AVA,11
2021-03-01,MERCEDES BENZ,E 300 AVA,32
2021-04-01,MERCEDES BENZ,E 300 AVA,34
2021-05-01,MERCEDES BENZ,E 300 AVA,8
2021-06-01,MERCEDES BENZ,E 300 AVA,1
2021-07-01,MERCEDES BENZ,E 300 AVA,0
2021-08-01,MERCEDES BENZ,E 300 AVA,0
2021-09-01,MERCEDES BENZ,E 300 AVA,1
2021-10-01,MERCEDES BENZ,E 300 AVA,4
2021-11-01,MERCEDES BENZ,E 300 AVA,0
2021-12-01,MERCEDES BENZ,E 300 AVA,0
2021-01-01,MERCEDES BENZ,E 350 AMG,14
2021-02-01,MERCEDES BENZ,E 350 AMG,1
2021-03-01,MERCEDES BENZ,E 350 AMG,11
2021-04-01,MERCEDES BENZ,E 350 AMG,21
2021-05-01,MERCEDES BENZ,E 350 AMG,16
2021-06-01,MERCEDES BENZ,E 350 AMG,21
2021-07-01,MERCEDES BENZ,E 350 AMG,1
2021-08-01,MERCEDES BENZ,E 350 AMG,1
2021-09-01,MERCEDES BENZ,E 350 AMG,0
2021-10-01,MERCEDES BENZ,E 350 AMG,1
2021-11-01,MERCEDES BENZ,E 350 AMG,0
2021-12-01,MERCEDES BENZ,E 350 AMG,0
2021-01-01,MERCEDES BENZ,S 450,7
2021-02-01,MERCEDES BENZ,S 450,12
2021-03-01,MERCEDES BENZ,S 450,10
2021-04-01,MERCEDES BENZ,S 450,1
2021-05-01,MERCEDES BENZ,S 450,0
2021-06-01,MERCEDES BENZ,S 450,0
2021-07-01,MERCEDES BENZ,S 450,0
2021-08-01,MERCEDES BENZ,S 450,1
2021-09-01,MERCEDES BENZ,S 450,0
2021-10-01,MERCEDES BENZ,S 450,0
2021-11-01,MERCEDES BENZ,S 450,0
2021-12-01,MERCEDES BENZ,S 450,0
2021-01-01,MERCEDES BENZ,S 450 (V223),0
2021-02-01,MERCEDES BENZ,S 450 (V223),0
2021-03-01,MERCEDES BENZ,S 450 (V223),0
2021-04-01,MERCEDES BENZ,S 450 (V223),0
2021-05-01,MERCEDES BENZ,S 450 (V223),0
2021-06-01,MERCEDES BENZ,S 450 (V223),24
2021-07-01,MERCEDES BENZ,S 450 (V223),15
2021-08-01,MERCEDES BENZ,S 450 (V223),1
2021-09-01,MERCEDES BENZ,S 450 (V223),0
2021-10-01,MERCEDES BENZ,S 450 (V223),0
2021-11-01,MERCEDES BENZ,S 450 (V223),1
2021-12-01,MERCEDES BENZ,S 450 (V223),0
2021-01-01,MERCEDES BENZ,S 450 (V223),0
2021-02-01,MERCEDES BENZ,S 450 (V223),0
2021-03-01,MERCEDES BENZ,S 450 (V223),0
2021-04-01,MERCEDES BENZ,S 450 (V223),0
2021-05-01,MERCEDES BENZ,S 450 (V223),0
2021-06-01,MERCEDES BENZ,S 450 (V223),0
2021-07-01,MERCEDES BENZ,S 450 (V223),0
2021-08-01,MERCEDES BENZ,S 450 (V223),0
2021-09-01,MERCEDES BENZ,S 450 (V223),0
2021-10-01,MERCEDES BENZ,S 450 (V223),0
2021-11-01,MERCEDES BENZ,S 450 (V223),15
2021-12-01,MERCEDES BENZ,S 450 (V223),0
2021-01-01,MERCEDES BENZ,AMG A 35  4MATIC+ (V177),0
2021-02-01,MERCEDES BENZ,AMG A 35  4MATIC+ (V177),0
2021-03-01,MERCEDES BENZ,AMG A 35  4MATIC+ (V177),0
2021-04-01,MERCEDES BENZ,AMG A 35  4MATIC+ (V177),0
2021-05-01,MERCEDES BENZ,AMG A 35  4MATIC+ (V177),0
2021-06-01,MERCEDES BENZ,AMG A 35  4MATIC+ (V177),0
2021-07-01,MERCEDES BENZ,AMG A 35  4MATIC+ (V177),0
2021-08-01,MERCEDES BENZ,AMG A 35  4MATIC+ (V177),0
2021-09-01,MERCEDES BENZ,AMG A 35  4MATIC+ (V177),0
2021-10-01,MERCEDES BENZ,AMG A 35  4MATIC+ (V177),0
2021-11-01,MERCEDES BENZ,AMG A 35  4MATIC+ (V177),21
2021-12-01,MERCEDES BENZ,AMG A 35  4MATIC+ (V177),0
2021-01-01,MERCEDES BENZ,C 200 Coupe,2
2021-02-01,MERCEDES BENZ,C 200 Coupe,3
2021-03-01,MERCEDES BENZ,C 200 Coupe,1
2021-04-01,MERCEDES BENZ,C 200 Coupe,0
2021-05-01,MERCEDES BENZ,C 200 Coupe,0
2021-06-01,MERCEDES BENZ,C 200 Coupe,0
2021-07-01,MERCEDES BENZ,C 200 Coupe,0
2021-08-01,MERCEDES BENZ,C 200 Coupe,0
2021-09-01,MERCEDES BENZ,C 200 Coupe,0
2021-10-01,MERCEDES BENZ,C 200 Coupe,0
2021-11-01,MERCEDES BENZ,C 200 Coupe,0
2021-12-01,MERCEDES BENZ,C 200 Coupe,0
2021-01-01,MERCEDES BENZ,E 200 ( CBU ),0
2021-02-01,MERCEDES BENZ,E 200 ( CBU ),0
2021-03-01,MERCEDES BENZ,E 200 ( CBU ),0
2021-04-01,MERCEDES BENZ,E 200 ( CBU ),0
2021-05-01,MERCEDES BENZ,E 200 ( CBU ),0
2021-06-01,MERCEDES BENZ,E 200 ( CBU ),0
2021-07-01,MERCEDES BENZ,E 200 ( CBU ),0
2021-08-01,MERCEDES BENZ,E 200 ( CBU ),0
2021-09-01,MERCEDES BENZ,E 200 ( CBU ),0
2021-10-01,MERCEDES BENZ,E 200 ( CBU ),0
2021-11-01,MERCEDES BENZ,E 200 ( CBU ),10
2021-12-01,MERCEDES BENZ,E 200 ( CBU ),0
2021-01-01,MERCEDES BENZ,E 300 ( CBU ),0
2021-02-01,MERCEDES BENZ,E 300 ( CBU ),0
2021-03-01,MERCEDES BENZ,E 300 ( CBU ),0
2021-04-01,MERCEDES BENZ,E 300 ( CBU ),0
2021-05-01,MERCEDES BENZ,E 300 ( CBU ),0
2021-06-01,MERCEDES BENZ,E 300 ( CBU ),0
2021-07-01,MERCEDES BENZ,E 300 ( CBU ),0
2021-08-01,MERCEDES BENZ,E 300 ( CBU ),0
2021-09-01,MERCEDES BENZ,E 300 ( CBU ),0
2021-10-01,MERCEDES BENZ,E 300 ( CBU ),0
2021-11-01,MERCEDES BENZ,E 300 ( CBU ),25
2021-12-01,MERCEDES BENZ,E 300 ( CBU ),0
2021-01-01,MERCEDES BENZ,CLS 350 AMG,1
2021-02-01,MERCEDES BENZ,CLS 350 AMG,2
2021-03-01,MERCEDES BENZ,CLS 350 AMG,6
2021-04-01,MERCEDES BENZ,CLS 350 AMG,5
2021-05-01,MERCEDES BENZ,CLS 350 AMG,12
2021-06-01,MERCEDES BENZ,CLS 350 AMG,0
2021-07-01,MERCEDES BENZ,CLS 350 AMG,0
2021-08-01,MERCEDES BENZ,CLS 350 AMG,0
2021-09-01,MERCEDES BENZ,CLS 350 AMG,0
2021-10-01,MERCEDES BENZ,CLS 350 AMG,0
2021-11-01,MERCEDES BENZ,CLS 350 AMG,0
2021-12-01,MERCEDES BENZ,CLS 350 AMG,0
2021-01-01,TOYOTA,All New Corolla Altis V AT,25
2021-02-01,TOYOTA,All New Corolla Altis V AT,94
2021-03-01,TOYOTA,All New Corolla Altis V AT,82
2021-04-01,TOYOTA,All New Corolla Altis V AT,71
2021-05-01,TOYOTA,All New Corolla Altis V AT,3
2021-06-01,TOYOTA,All New Corolla Altis V AT,21
2021-07-01,TOYOTA,All New Corolla Altis V AT,26
2021-08-01,TOYOTA,All New Corolla Altis V AT,33
2021-09-01,TOYOTA,All New Corolla Altis V AT,13
2021-10-01,TOYOTA,All New Corolla Altis V AT,0
2021-11-01,TOYOTA,All New Corolla Altis V AT,35
2021-12-01,TOYOTA,All New Corolla Altis V AT,51
2021-01-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,0
2021-02-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,13
2021-03-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,11
2021-04-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,8
2021-05-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,2
2021-06-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,0
2021-07-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,0
2021-08-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,10
2021-09-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,0
2021-10-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,0
2021-11-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,18
2021-12-01,TOYOTA,All New Corolla Altis 1.8 Hybrid AT,32
2021-01-01,TOYOTA,All New Camry 2.5 G,2
2021-02-01,TOYOTA,All New Camry 2.5 G,7
2021-03-01,TOYOTA,All New Camry 2.5 G,7
2021-04-01,TOYOTA,All New Camry 2.5 G,14
2021-05-01,TOYOTA,All New Camry 2.5 G,6
2021-06-01,TOYOTA,All New Camry 2.5 G,4
2021-07-01,TOYOTA,All New Camry 2.5 G,2
2021-08-01,TOYOTA,All New Camry 2.5 G,0
2021-09-01,TOYOTA,All New Camry 2.5 G,2
2021-10-01,TOYOTA,All New Camry 2.5 G,0
2021-11-01,TOYOTA,All New Camry 2.5 G,0
2021-12-01,TOYOTA,All New Camry 2.5 G,1
2021-01-01,TOYOTA,All New Camry 2.5 V,26
2021-02-01,TOYOTA,All New Camry 2.5 V,85
2021-03-01,TOYOTA,All New Camry 2.5 V,92
2021-04-01,TOYOTA,All New Camry 2.5 V,48
2021-05-01,TOYOTA,All New Camry 2.5 V,59
2021-06-01,TOYOTA,All New Camry 2.5 V,44
2021-07-01,TOYOTA,All New Camry 2.5 V,38
2021-08-01,TOYOTA,All New Camry 2.5 V,29
2021-09-01,TOYOTA,All New Camry 2.5 V,13
2021-10-01,TOYOTA,All New Camry 2.5 V,60
2021-11-01,TOYOTA,All New Camry 2.5 V,129
2021-12-01,TOYOTA,All New Camry 2.5 V,145
2021-01-01,TOYOTA,All New Camry 2.5 Hybrid Mi,7
2021-02-01,TOYOTA,All New Camry 2.5 Hybrid Mi,19
2021-03-01,TOYOTA,All New Camry 2.5 Hybrid Mi,14
2021-04-01,TOYOTA,All New Camry 2.5 Hybrid Mi,15
2021-05-01,TOYOTA,All New Camry 2.5 Hybrid Mi,10
2021-06-01,TOYOTA,All New Camry 2.5 Hybrid Mi,14
2021-07-01,TOYOTA,All New Camry 2.5 Hybrid Mi,3
2021-08-01,TOYOTA,All New Camry 2.5 Hybrid Mi,8
2021-09-01,TOYOTA,All New Camry 2.5 Hybrid Mi,3
2021-10-01,TOYOTA,All New Camry 2.5 Hybrid Mi,1
2021-11-01,TOYOTA,All New Camry 2.5 Hybrid Mi,72
2021-12-01,TOYOTA,All New Camry 2.5 Hybrid Mi,113
2021-01-01,TOYOTA,86 TRD,0
2021-02-01,TOYOTA,86 TRD,0
2021-03-01,TOYOTA,86 TRD,0
2021-04-01,TOYOTA,86 TRD,0
2021-05-01,TOYOTA,86 TRD,1
2021-06-01,TOYOTA,86 TRD,0
2021-07-01,TOYOTA,86 TRD,0
2021-08-01,TOYOTA,86 TRD,0
2021-09-01,TOYOTA,86 TRD,0
2021-10-01,TOYOTA,86 TRD,0
2021-11-01,TOYOTA,86 TRD,0
2021-12-01,TOYOTA,86 TRD,0
2021-01-01,TOYOTA,86 Aero,0
2021-02-01,TOYOTA,86 Aero,2
2021-03-01,TOYOTA,86 Aero,7
2021-04-01,TOYOTA,86 Aero,2
2021-05-01,TOYOTA,86 Aero,3
2021-06-01,TOYOTA,86 Aero,0
2021-07-01,TOYOTA,86 Aero,0
2021-08-01,TOYOTA,86 Aero,0
2021-09-01,TOYOTA,86 Aero,0
2021-10-01,TOYOTA,86 Aero,0
2021-11-01,TOYOTA,86 Aero,0
2021-12-01,TOYOTA,86 Aero,0
2021-01-01,TOYOTA,Supra 3.0 A/T,0
2021-02-01,TOYOTA,Supra 3.0 A/T,0
2021-03-01,TOYOTA,Supra 3.0 A/T,0
2021-04-01,TOYOTA,Supra 3.0 A/T,1
2021-05-01,TOYOTA,Supra 3.0 A/T,1
2021-06-01,TOYOTA,Supra 3.0 A/T,0
2021-07-01,TOYOTA,Supra 3.0 A/T,1
2021-08-01,TOYOTA,Supra 3.0 A/T,0
2021-09-01,TOYOTA,Supra 3.0 A/T,0
2021-10-01,TOYOTA,Supra 3.0 A/T,1
2021-11-01,TOYOTA,Supra 3.0 A/T,1
2021-12-01,TOYOTA,Supra 3.0 A/T,1
2021-01-01,TOYOTA,86 MT,0
2021-02-01,TOYOTA,86 MT,2
2021-03-01,TOYOTA,86 MT,0
2021-04-01,TOYOTA,86 MT,0
2021-05-01,TOYOTA,86 MT,1
2021-06-01,TOYOTA,86 MT,0
2021-07-01,TOYOTA,86 MT,0
2021-08-01,TOYOTA,86 MT,0
2021-09-01,TOYOTA,86 MT,0
2021-10-01,TOYOTA,86 MT,0
2021-11-01,TOYOTA,86 MT,0
2021-12-01,TOYOTA,86 MT,0
2021-01-01,BMW,M5 A/T,0
2021-02-01,BMW,M5 A/T,0
2021-03-01,BMW,M5 A/T,0
2021-04-01,BMW,M5 A/T,0
2021-05-01,BMW,M5 A/T,0
2021-06-01,BMW,M5 A/T,0
2021-07-01,BMW,M5 A/T,0
2021-08-01,BMW,M5 A/T,0
2021-09-01,BMW,M5 A/T,0
2021-10-01,BMW,M5 A/T,0
2021-11-01,BMW,M5 A/T,1
2021-12-01,BMW,M5 A/T,0
2021-01-01,LEXUS,LS 500 Executive,0
2021-02-01,LEXUS,LS 500 Executive,1
2021-03-01,LEXUS,LS 500 Executive,1
2021-04-01,LEXUS,LS 500 Executive,0
2021-05-01,LEXUS,LS 500 Executive,0
2021-06-01,LEXUS,LS 500 Executive,0
2021-07-01,LEXUS,LS 500 Executive,0
2021-08-01,LEXUS,LS 500 Executive,0
2021-09-01,LEXUS,LS 500 Executive,0
2021-10-01,LEXUS,LS 500 Executive,0
2021-11-01,LEXUS,LS 500 Executive,4
2021-12-01,LEXUS,LS 500 Executive,0
2021-01-01,MERCEDES BENZ,E 53 4 M+ (W213)*,0
2021-02-01,MERCEDES BENZ,E 53 4 M+ (W213)*,0
2021-03-01,MERCEDES BENZ,E 53 4 M+ (W213)*,1
2021-04-01,MERCEDES BENZ,E 53 4 M+ (W213)*,0
2021-05-01,MERCEDES BENZ,E 53 4 M+ (W213)*,0
2021-06-01,MERCEDES BENZ,E 53 4 M+ (W213)*,0
2021-07-01,MERCEDES BENZ,E 53 4 M+ (W213)*,0
2021-08-01,MERCEDES BENZ,E 53 4 M+ (W213)*,1
2021-09-01,MERCEDES BENZ,E 53 4 M+ (W213)*,0
2021-10-01,MERCEDES BENZ,E 53 4 M+ (W213)*,0
2021-11-01,MERCEDES BENZ,E 53 4 M+ (W213)*,0
2021-12-01,MERCEDES BENZ,E 53 4 M+ (W213)*,0
2021-01-01,MERCEDES BENZ,S 560 (X222)*,1
2021-02-01,MERCEDES BENZ,S 560 (X222)*,0
2021-03-01,MERCEDES BENZ,S 560 (X222)*,0
2021-04-01,MERCEDES BENZ,S 560 (X222)*,0
2021-05-01,MERCEDES BENZ,S 560 (X222)*,0
2021-06-01,MERCEDES BENZ,S 560 (X222)*,0
2021-07-01,MERCEDES BENZ,S 560 (X222)*,0
2021-08-01,MERCEDES BENZ,S 560 (X222)*,0
2021-09-01,MERCEDES BENZ,S 560 (X222)*,0
2021-10-01,MERCEDES BENZ,S 560 (X222)*,0
2021-11-01,MERCEDES BENZ,S 560 (X222)*,0
2021-12-01,MERCEDES BENZ,S 560 (X222)*,0
2021-01-01,MERCEDES BENZ,C 43 Coupe (C205)*,0
2021-02-01,MERCEDES BENZ,C 43 Coupe (C205)*,0
2021-03-01,MERCEDES BENZ,C 43 Coupe (C205)*,0
2021-04-01,MERCEDES BENZ,C 43 Coupe (C205)*,0
2021-05-01,MERCEDES BENZ,C 43 Coupe (C205)*,0
2021-06-01,MERCEDES BENZ,C 43 Coupe (C205)*,1
2021-07-01,MERCEDES BENZ,C 43 Coupe (C205)*,0
2021-08-01,MERCEDES BENZ,C 43 Coupe (C205)*,0
2021-09-01,MERCEDES BENZ,C 43 Coupe (C205)*,0
2021-10-01,MERCEDES BENZ,C 43 Coupe (C205)*,0
2021-11-01,MERCEDES BENZ,C 43 Coupe (C205)*,0
2021-12-01,MERCEDES BENZ,C 43 Coupe (C205)*,0
2021-01-01,MERCEDES BENZ,E 53 4M+ (W213),0
2021-02-01,MERCEDES BENZ,E 53 4M+ (W213),0
2021-03-01,MERCEDES BENZ,E 53 4M+ (W213),0
2021-04-01,MERCEDES BENZ,E 53 4M+ (W213),0
2021-05-01,MERCEDES BENZ,E 53 4M+ (W213),0
2021-06-01,MERCEDES BENZ,E 53 4M+ (W213),0
2021-07-01,MERCEDES BENZ,E 53 4M+ (W213),0
2021-08-01,MERCEDES BENZ,E 53 4M+ (W213),1
2021-09-01,MERCEDES BENZ,E 53 4M+ (W213),1
2021-10-01,MERCEDES BENZ,E 53 4M+ (W213),0
2021-11-01,MERCEDES BENZ,E 53 4M+ (W213),0
2021-12-01,MERCEDES BENZ,E 53 4M+ (W213),0
2021-01-01,MERCEDES BENZ,GT 53 4MATIC+ (X290)*,0
2021-02-01,MERCEDES BENZ,GT 53 4MATIC+ (X290)*,0
2021-03-01,MERCEDES BENZ,GT 53 4MATIC+ (X290)*,2
2021-04-01,MERCEDES BENZ,GT 53 4MATIC+ (X290)*,0
2021-05-01,MERCEDES BENZ,GT 53 4MATIC+ (X290)*,3
2021-06-01,MERCEDES BENZ,GT 53 4MATIC+ (X290)*,1
2021-07-01,MERCEDES BENZ,GT 53 4MATIC+ (X290)*,1
2021-08-01,MERCEDES BENZ,GT 53 4MATIC+ (X290)*,1
2021-09-01,MERCEDES BENZ,GT 53 4MATIC+ (X290)*,0
2021-10-01,MERCEDES BENZ,GT 53 4MATIC+ (X290)*,0
2021-11-01,MERCEDES BENZ,GT 53 4MATIC+ (X290)*,0
2021-12-01,MERCEDES BENZ,GT 53 4MATIC+ (X290)*,0
2021-01-01,MERCEDES BENZ,S 560 (X222)*,0
2021-02-01,MERCEDES BENZ,S 560 (X222)*,0
2021-03-01,MERCEDES BENZ,S 560 (X222)*,0
2021-04-01,MERCEDES BENZ,S 560 (X222)*,0
2021-05-01,MERCEDES BENZ,S 560 (X222)*,0
2021-06-01,MERCEDES BENZ,S 560 (X222)*,0
2021-07-01,MERCEDES BENZ,S 560 (X222)*,0
2021-08-01,MERCEDES BENZ,S 560 (X222)*,0
2021-09-01,MERCEDES BENZ,S 560 (X222)*,0
2021-10-01,MERCEDES BENZ,S 560 (X222)*,1
