waktu,brand,tipe,sale
2024-11-01,MERCEDES BENZ,AMG G 63,0
2024-12-01,MERCEDES BENZ,AMG G 63,0
2024-01-01,MITSUBISHI,Pajero 3.8 EXCEED,0
2024-02-01,MITSUBISHI,Pajero 3.8 EXCEED,0
2024-03-01,MITSUBISHI,Pajero 3.8 EXCEED,0
2024-04-01,MITSUBISHI,Pajero 3.8 EXCEED,0
2024-05-01,MITSUBISHI,Pajero 3.8 EXCEED,0
2024-06-01,MITSUBISHI,Pajero 3.8 EXCEED,0
2024-07-01,MITSUBISHI,Pajero 3.8 EXCEED,0
2024-08-01,MITSUBISHI,Pajero 3.8 EXCEED,0
2024-09-01,MITSUBISHI,Pajero 3.8 EXCEED,0
2024-10-01,MITSUBISHI,Pajero 3.8 EXCEED,0
2024-11-01,MITSUBISHI,Pajero 3.8 EXCEED,0
2024-12-01,MITSUBISHI,Pajero 3.8 EXCEED,0
2024-01-01,TOYOTA,Land Cruiser 300 VX-R,161
2024-02-01,TOYOTA,Land Cruiser 300 VX-R,60
2024-03-01,TOYOTA,Land Cruiser 300 VX-R,18
2024-04-01,TOYOTA,Land Cruiser 300 VX-R,78
2024-05-01,TOYOTA,Land Cruiser 300 VX-R,69
2024-06-01,TOYOTA,Land Cruiser 300 VX-R,59
2024-07-01,TOYOTA,Land Cruiser 300 VX-R,78
2024-08-01,TOYOTA,Land Cruiser 300 VX-R,77
2024-09-01,TOYOTA,Land Cruiser 300 VX-R,66
2024-10-01,TOYOTA,Land Cruiser 300 VX-R,61
2024-11-01,TOYOTA,Land Cruiser 300 VX-R,58
2024-12-01,TOYOTA,Land Cruiser 300 VX-R,0
2024-01-01,TOYOTA,LAND  CRUISER  70,26
2024-02-01,TOYOTA,LAND  CRUISER  70,5
2024-03-01,TOYOTA,LAND  CRUISER  70,3
2024-04-01,TOYOTA,LAND  CRUISER  70,0
2024-05-01,TOYOTA,LAND  CRUISER  70,0
2024-06-01,TOYOTA,LAND  CRUISER  70,0
2024-07-01,TOYOTA,LAND  CRUISER  70,0
2024-08-01,TOYOTA,LAND  CRUISER  70,0
2024-09-01,TOYOTA,LAND  CRUISER  70,0
2024-10-01,TOYOTA,LAND  CRUISER  70,0
2024-11-01,TOYOTA,LAND  CRUISER  70,0
2024-12-01,TOYOTA,LAND  CRUISER  70,0
2024-01-01,TOYOTA,New Fortuner 2.8 Gr Sport 4X4 Dsl A/T Imp 2024,0
2024-02-01,TOYOTA,New Fortuner 2.8 Gr Sport 4X4 Dsl A/T Imp 2024,0
2024-03-01,TOYOTA,New Fortuner 2.8 Gr Sport 4X4 Dsl A/T Imp 2024,0
2024-04-01,TOYOTA,New Fortuner 2.8 Gr Sport 4X4 Dsl A/T Imp 2024,0
2024-05-01,TOYOTA,New Fortuner 2.8 Gr Sport 4X4 Dsl A/T Imp 2024,0
2024-06-01,TOYOTA,New Fortuner 2.8 Gr Sport 4X4 Dsl A/T Imp 2024,0
2024-07-01,TOYOTA,New Fortuner 2.8 Gr Sport 4X4 Dsl A/T Imp 2024,0
2024-08-01,TOYOTA,New Fortuner 2.8 Gr Sport 4X4 Dsl A/T Imp 2024,0
2024-09-01,TOYOTA,New Fortuner 2.8 Gr Sport 4X4 Dsl A/T Imp 2024,75
2024-10-01,TOYOTA,New Fortuner 2.8 Gr Sport 4X4 Dsl A/T Imp 2024,55
2024-11-01,TOYOTA,New Fortuner 2.8 Gr Sport 4X4 Dsl A/T Imp 2024,206
2024-12-01,TOYOTA,New Fortuner 2.8 Gr Sport 4X4 Dsl A/T Imp 2024,0
2024-01-01,TOYOTA,New Fortuner Vrz 2.8 Gr Sport 4X4 AT 2022,65
2024-02-01,TOYOTA,New Fortuner Vrz 2.8 Gr Sport 4X4 AT 2022,71
2024-03-01,TOYOTA,New Fortuner Vrz 2.8 Gr Sport 4X4 AT 2022,109
2024-04-01,TOYOTA,New Fortuner Vrz 2.8 Gr Sport 4X4 AT 2022,89
2024-05-01,TOYOTA,New Fortuner Vrz 2.8 Gr Sport 4X4 AT 2022,86
2024-06-01,TOYOTA,New Fortuner Vrz 2.8 Gr Sport 4X4 AT 2022,81
2024-07-01,TOYOTA,New Fortuner Vrz 2.8 Gr Sport 4X4 AT 2022,45
2024-08-01,TOYOTA,New Fortuner Vrz 2.8 Gr Sport 4X4 AT 2022,4
2024-09-01,TOYOTA,New Fortuner Vrz 2.8 Gr Sport 4X4 AT 2022,0
2024-10-01,TOYOTA,New Fortuner Vrz 2.8 Gr Sport 4X4 AT 2022,0
2024-11-01,TOYOTA,New Fortuner Vrz 2.8 Gr Sport 4X4 AT 2022,0
2024-12-01,TOYOTA,New Fortuner Vrz 2.8 Gr Sport 4X4 AT 2022,0
2024-01-01,MITSUBISHI,FE 84G BC  N,34
2024-02-01,MITSUBISHI,FE 84G BC  N,94
2024-03-01,MITSUBISHI,FE 84G BC  N,98
2024-04-01,MITSUBISHI,FE 84G BC  N,66
2024-05-01,MITSUBISHI,FE 84G BC  N,49
2024-06-01,MITSUBISHI,FE 84G BC  N,37
2024-07-01,MITSUBISHI,FE 84G BC  N,61
2024-08-01,MITSUBISHI,FE 84G BC  N,88
2024-09-01,MITSUBISHI,FE 84G BC  N,74
2024-10-01,MITSUBISHI,FE 84G BC  N,59
2024-11-01,MITSUBISHI,FE 84G BC  N,62
2024-12-01,MITSUBISHI,FE 84G BC  N,0
2024-01-01,MITSUBISHI,FE 71 BC  N,3
2024-02-01,MITSUBISHI,FE 71 BC  N,7
2024-03-01,MITSUBISHI,FE 71 BC  N,2
2024-04-01,MITSUBISHI,FE 71 BC  N,0
2024-05-01,MITSUBISHI,FE 71 BC  N,6
2024-06-01,MITSUBISHI,FE 71 BC  N,2
2024-07-01,MITSUBISHI,FE 71 BC  N,7
2024-08-01,MITSUBISHI,FE 71 BC  N,4
2024-09-01,MITSUBISHI,FE 71 BC  N,8
2024-10-01,MITSUBISHI,FE 71 BC  N,0
2024-11-01,MITSUBISHI,FE 71 BC  N,6
2024-12-01,MITSUBISHI,FE 71 BC  N,0
2024-01-01,MITSUBISHI,FE 71L BC  N,15
2024-02-01,MITSUBISHI,FE 71L BC  N,7
2024-03-01,MITSUBISHI,FE 71L BC  N,27
2024-04-01,MITSUBISHI,FE 71L BC  N,26
2024-05-01,MITSUBISHI,FE 71L BC  N,5
2024-06-01,MITSUBISHI,FE 71L BC  N,21
2024-07-01,MITSUBISHI,FE 71L BC  N,11
2024-08-01,MITSUBISHI,FE 71L BC  N,24
2024-09-01,MITSUBISHI,FE 71L BC  N,23
2024-10-01,MITSUBISHI,FE 71L BC  N,18
2024-11-01,MITSUBISHI,FE 71L BC  N,14
2024-12-01,MITSUBISHI,FE 71L BC  N,0
2024-01-01,HINO,New 110 SDB,0
2024-02-01,HINO,New 110 SDB,0
2024-03-01,HINO,New 110 SDB,0
2024-04-01,HINO,New 110 SDB,0
2024-05-01,HINO,New 110 SDB,0
2024-06-01,HINO,New 110 SDB,0
2024-07-01,HINO,New 110 SDB,0
2024-08-01,HINO,New 110 SDB,0
2024-09-01,HINO,New 110 SDB,0
2024-10-01,HINO,New 110 SDB,0
2024-11-01,HINO,New 110 SDB,0
2024-12-01,HINO,New 110 SDB,0
2024-01-01,HINO,136MDB L STD,0
2024-02-01,HINO,136MDB L STD,11
2024-03-01,HINO,136MDB L STD,10
2024-04-01,HINO,136MDB L STD,34
2024-05-01,HINO,136MDB L STD,17
2024-06-01,HINO,136MDB L STD,5
2024-07-01,HINO,136MDB L STD,4
2024-08-01,HINO,136MDB L STD,15
2024-09-01,HINO,136MDB L STD,5
2024-10-01,HINO,136MDB L STD,10
2024-11-01,HINO,136MDB L STD,5
2024-12-01,HINO,136MDB L STD,0
2024-01-01,HINO,115SDB STD,7
2024-02-01,HINO,115SDB STD,11
2024-03-01,HINO,115SDB STD,10
2024-04-01,HINO,115SDB STD,23
2024-05-01,HINO,115SDB STD,10
2024-06-01,HINO,115SDB STD,17
2024-07-01,HINO,115SDB STD,14
2024-08-01,HINO,115SDB STD,37
2024-09-01,HINO,115SDB STD,11
2024-10-01,HINO,115SDB STD,14
2024-11-01,HINO,115SDB STD,9
2024-12-01,HINO,115SDB STD,0
2024-01-01,ISUZU,NQR71 EC,30
2024-02-01,ISUZU,NQR71 EC,36
2024-03-01,ISUZU,NQR71 EC,63
2024-04-01,ISUZU,NQR71 EC,41
2024-05-01,ISUZU,NQR71 EC,20
2024-06-01,ISUZU,NQR71 EC,58
2024-07-01,ISUZU,NQR71 EC,67
2024-08-01,ISUZU,NQR71 EC,18
2024-09-01,ISUZU,NQR71 EC,13
2024-10-01,ISUZU,NQR71 EC,40
2024-11-01,ISUZU,NQR71 EC,21
2024-12-01,ISUZU,NQR71 EC,0
2024-01-01,HINO,AK240 STD,0
2024-02-01,HINO,AK240 STD,1
2024-03-01,HINO,AK240 STD,17
2024-04-01,HINO,AK240 STD,0
2024-05-01,HINO,AK240 STD,0
2024-06-01,HINO,AK240 STD,0
2024-07-01,HINO,AK240 STD,6
2024-08-01,HINO,AK240 STD,6
2024-09-01,HINO,AK240 STD,6
2024-10-01,HINO,AK240 STD,6
2024-11-01,HINO,AK240 STD,0
2024-12-01,HINO,AK240 STD,0
2024-01-01,HINO,RM280 STD,95
2024-02-01,HINO,RM280 STD,60
2024-03-01,HINO,RM280 STD,66
2024-04-01,HINO,RM280 STD,61
2024-05-01,HINO,RM280 STD,59
2024-06-01,HINO,RM280 STD,73
2024-07-01,HINO,RM280 STD,69
2024-08-01,HINO,RM280 STD,61
2024-09-01,HINO,RM280 STD,61
2024-10-01,HINO,RM280 STD,30
2024-11-01,HINO,RM280 STD,46
2024-12-01,HINO,RM280 STD,0
2024-01-01,HINO,RN  285,0
2024-02-01,HINO,RN  285,0
2024-03-01,HINO,RN  285,0
2024-04-01,HINO,RN  285,0
2024-05-01,HINO,RN  285,1
2024-06-01,HINO,RN  285,0
2024-07-01,HINO,RN  285,0
2024-08-01,HINO,RN  285,0
2024-09-01,HINO,RN  285,0
2024-10-01,HINO,RN  285,0
2024-11-01,HINO,RN  285,0
2024-12-01,HINO,RN  285,0
2024-01-01,SCANIA,K360IB-4X2,0
2024-02-01,SCANIA,K360IB-4X2,0
2024-03-01,SCANIA,K360IB-4X2,0
2024-04-01,SCANIA,K360IB-4X2,0
2024-05-01,SCANIA,K360IB-4X2,0
2024-06-01,SCANIA,K360IB-4X2,0
2024-07-01,SCANIA,K360IB-4X2,0
2024-08-01,SCANIA,K360IB-4X2,15
2024-09-01,SCANIA,K360IB-4X2,0
2024-10-01,SCANIA,K360IB-4X2,0
2024-11-01,SCANIA,K360IB-4X2,1
2024-12-01,SCANIA,K360IB-4X2,0
2024-01-01,MERCEDES BENZ,OF  917 (4X2) 5300 M/T [E4],0
2024-02-01,MERCEDES BENZ,OF  917 (4X2) 5300 M/T [E4],0
2024-03-01,MERCEDES BENZ,OF  917 (4X2) 5300 M/T [E4],15
2024-04-01,MERCEDES BENZ,OF  917 (4X2) 5300 M/T [E4],0
2024-05-01,MERCEDES BENZ,OF  917 (4X2) 5300 M/T [E4],8
2024-06-01,MERCEDES BENZ,OF  917 (4X2) 5300 M/T [E4],4
2024-07-01,MERCEDES BENZ,OF  917 (4X2) 5300 M/T [E4],3
2024-08-01,MERCEDES BENZ,OF  917 (4X2) 5300 M/T [E4],1
2024-09-01,MERCEDES BENZ,OF  917 (4X2) 5300 M/T [E4],5
2024-10-01,MERCEDES BENZ,OF  917 (4X2) 5300 M/T [E4],4
2024-11-01,MERCEDES BENZ,OF  917 (4X2) 5300 M/T [E4],4
2024-12-01,MERCEDES BENZ,OF  917 (4X2) 5300 M/T [E4],0
2024-01-01,MERCEDES BENZ,OF  917 (4X2) 4250 M/T [E4],0
2024-02-01,MERCEDES BENZ,OF  917 (4X2) 4250 M/T [E4],0
2024-03-01,MERCEDES BENZ,OF  917 (4X2) 4250 M/T [E4],58
2024-04-01,MERCEDES BENZ,OF  917 (4X2) 4250 M/T [E4],0
2024-05-01,MERCEDES BENZ,OF  917 (4X2) 4250 M/T [E4],3
2024-06-01,MERCEDES BENZ,OF  917 (4X2) 4250 M/T [E4],3
2024-07-01,MERCEDES BENZ,OF  917 (4X2) 4250 M/T [E4],2
2024-08-01,MERCEDES BENZ,OF  917 (4X2) 4250 M/T [E4],6
2024-09-01,MERCEDES BENZ,OF  917 (4X2) 4250 M/T [E4],6
2024-10-01,MERCEDES BENZ,OF  917 (4X2) 4250 M/T [E4],0
2024-11-01,MERCEDES BENZ,OF  917 (4X2) 4250 M/T [E4],4
2024-12-01,MERCEDES BENZ,OF  917 (4X2) 4250 M/T [E4],0
2024-01-01,MERCEDES BENZ,OH  1526,0
2024-02-01,MERCEDES BENZ,OH  1526,0
2024-03-01,MERCEDES BENZ,OH  1526,0
2024-04-01,MERCEDES BENZ,OH  1526,0
2024-05-01,MERCEDES BENZ,OH  1526,0
2024-06-01,MERCEDES BENZ,OH  1526,0
2024-07-01,MERCEDES BENZ,OH  1526,0
2024-08-01,MERCEDES BENZ,OH  1526,0
2024-09-01,MERCEDES BENZ,OH  1526,0
2024-10-01,MERCEDES BENZ,OH  1526,0
2024-11-01,MERCEDES BENZ,OH  1526,0
2024-12-01,MERCEDES BENZ,OH  1526,0
2024-01-01,MERCEDES BENZ,OH  1626 L MT,0
2024-02-01,MERCEDES BENZ,OH  1626 L MT,0
2024-03-01,MERCEDES BENZ,OH  1626 L MT,0
2024-04-01,MERCEDES BENZ,OH  1626 L MT,0
2024-05-01,MERCEDES BENZ,OH  1626 L MT,0
2024-06-01,MERCEDES BENZ,OH  1626 L MT,0
2024-07-01,MERCEDES BENZ,OH  1626 L MT,0
2024-08-01,MERCEDES BENZ,OH  1626 L MT,0
2024-09-01,MERCEDES BENZ,OH  1626 L MT,0
2024-10-01,MERCEDES BENZ,OH  1626 L MT,0
2024-11-01,MERCEDES BENZ,OH  1626 L MT,0
2024-12-01,MERCEDES BENZ,OH  1626 L MT,0
2024-01-01,MERCEDES BENZ,OH  1626 L MT [E4],3
2024-02-01,MERCEDES BENZ,OH  1626 L MT [E4],79
2024-03-01,MERCEDES BENZ,OH  1626 L MT [E4],33
2024-04-01,MERCEDES BENZ,OH  1626 L MT [E4],17
2024-05-01,MERCEDES BENZ,OH  1626 L MT [E4],64
2024-06-01,MERCEDES BENZ,OH  1626 L MT [E4],74
2024-07-01,MERCEDES BENZ,OH  1626 L MT [E4],25
2024-08-01,MERCEDES BENZ,OH  1626 L MT [E4],168
2024-09-01,MERCEDES BENZ,OH  1626 L MT [E4],2
2024-10-01,MERCEDES BENZ,OH  1626 L MT [E4],11
2024-11-01,MERCEDES BENZ,OH  1626 L MT [E4],28
2024-12-01,MERCEDES BENZ,OH  1626 L MT [E4],0
2024-01-01,MERCEDES BENZ,OH  1626 S,0
2024-02-01,MERCEDES BENZ,OH  1626 S,0
2024-03-01,MERCEDES BENZ,OH  1626 S,0
2024-04-01,MERCEDES BENZ,OH  1626 S,0
2024-05-01,MERCEDES BENZ,OH  1626 S,0
2024-06-01,MERCEDES BENZ,OH  1626 S,0
2024-07-01,MERCEDES BENZ,OH  1626 S,4
2024-08-01,MERCEDES BENZ,OH  1626 S,6
2024-09-01,MERCEDES BENZ,OH  1626 S,0
2024-10-01,MERCEDES BENZ,OH  1626 S,1
2024-11-01,MERCEDES BENZ,OH  1626 S,6
2024-12-01,MERCEDES BENZ,OH  1626 S,0
2024-01-01,MERCEDES BENZ,OC  500 RF  2542 Maxi,0
2024-02-01,MERCEDES BENZ,OC  500 RF  2542 Maxi,0
2024-03-01,MERCEDES BENZ,OC  500 RF  2542 Maxi,0
2024-04-01,MERCEDES BENZ,OC  500 RF  2542 Maxi,0
2024-05-01,MERCEDES BENZ,OC  500 RF  2542 Maxi,0
2024-06-01,MERCEDES BENZ,OC  500 RF  2542 Maxi,1
2024-07-01,MERCEDES BENZ,OC  500 RF  2542 Maxi,0
2024-08-01,MERCEDES BENZ,OC  500 RF  2542 Maxi,9
2024-09-01,MERCEDES BENZ,OC  500 RF  2542 Maxi,1
2024-10-01,MERCEDES BENZ,OC  500 RF  2542 Maxi,2
2024-11-01,MERCEDES BENZ,OC  500 RF  2542 Maxi,0
2024-12-01,MERCEDES BENZ,OC  500 RF  2542 Maxi,0
2024-01-01,MERCEDES BENZ,OC  500 RF  2542 DD,0
2024-02-01,MERCEDES BENZ,OC  500 RF  2542 DD,0
2024-03-01,MERCEDES BENZ,OC  500 RF  2542 DD,1
2024-04-01,MERCEDES BENZ,OC  500 RF  2542 DD,0
2024-05-01,MERCEDES BENZ,OC  500 RF  2542 DD,0
2024-06-01,MERCEDES BENZ,OC  500 RF  2542 DD,0
2024-07-01,MERCEDES BENZ,OC  500 RF  2542 DD,0
2024-08-01,MERCEDES BENZ,OC  500 RF  2542 DD,1
2024-09-01,MERCEDES BENZ,OC  500 RF  2542 DD,2
2024-10-01,MERCEDES BENZ,OC  500 RF  2542 DD,3
2024-11-01,MERCEDES BENZ,OC  500 RF  2542 DD,0
2024-12-01,MERCEDES BENZ,OC  500 RF  2542 DD,0
2024-01-01,SCANIA,K310IB-6X2,0
2024-02-01,SCANIA,K310IB-6X2,0
2024-03-01,SCANIA,K310IB-6X2,0
2024-04-01,SCANIA,K310IB-6X2,0
2024-05-01,SCANIA,K310IB-6X2,0
2024-06-01,SCANIA,K310IB-6X2,0
2024-07-01,SCANIA,K310IB-6X2,0
2024-08-01,SCANIA,K310IB-6X2,0
2024-09-01,SCANIA,K310IB-6X2,0
2024-10-01,SCANIA,K310IB-6X2,0
2024-11-01,SCANIA,K310IB-6X2,1
2024-12-01,SCANIA,K310IB-6X2,0
2024-01-01,SCANIA,K410CB-6X2,11
2024-02-01,SCANIA,K410CB-6X2,2
2024-03-01,SCANIA,K410CB-6X2,4
2024-04-01,SCANIA,K410CB-6X2,0
2024-05-01,SCANIA,K410CB-6X2,4
2024-06-01,SCANIA,K410CB-6X2,1
2024-07-01,SCANIA,K410CB-6X2,0
2024-08-01,SCANIA,K410CB-6X2,4
2024-09-01,SCANIA,K410CB-6X2,3
2024-10-01,SCANIA,K410CB-6X2,4
2024-11-01,SCANIA,K410CB-6X2,3
2024-12-01,SCANIA,K410CB-6X2,0
2024-01-01,DAIHATSU,Gran Max  PU  1.3 STD,541
2024-02-01,DAIHATSU,Gran Max  PU  1.3 STD,290
2024-03-01,DAIHATSU,Gran Max  PU  1.3 STD,751
2024-04-01,DAIHATSU,Gran Max  PU  1.3 STD,389
2024-05-01,DAIHATSU,Gran Max  PU  1.3 STD,719
2024-06-01,DAIHATSU,Gran Max  PU  1.3 STD,174
2024-07-01,DAIHATSU,Gran Max  PU  1.3 STD,750
2024-08-01,DAIHATSU,Gran Max  PU  1.3 STD,570
2024-09-01,DAIHATSU,Gran Max  PU  1.3 STD,281
2024-10-01,DAIHATSU,Gran Max  PU  1.3 STD,356
2024-11-01,DAIHATSU,Gran Max  PU  1.3 STD,381
2024-12-01,DAIHATSU,Gran Max  PU  1.3 STD,0
2024-01-01,DAIHATSU,Gran Max  PU  1.3 3-WAY,35
2024-02-01,DAIHATSU,Gran Max  PU  1.3 3-WAY,30
2024-03-01,DAIHATSU,Gran Max  PU  1.3 3-WAY,54
2024-04-01,DAIHATSU,Gran Max  PU  1.3 3-WAY,36
2024-05-01,DAIHATSU,Gran Max  PU  1.3 3-WAY,58
2024-06-01,DAIHATSU,Gran Max  PU  1.3 3-WAY,15
2024-07-01,DAIHATSU,Gran Max  PU  1.3 3-WAY,115
2024-08-01,DAIHATSU,Gran Max  PU  1.3 3-WAY,99
2024-09-01,DAIHATSU,Gran Max  PU  1.3 3-WAY,33
2024-10-01,DAIHATSU,Gran Max  PU  1.3 3-WAY,75
2024-11-01,DAIHATSU,Gran Max  PU  1.3 3-WAY,43
2024-12-01,DAIHATSU,Gran Max  PU  1.3 3-WAY,0
2024-01-01,DAIHATSU,Gran Max  PU  1.3 Gateless,20
2024-02-01,DAIHATSU,Gran Max  PU  1.3 Gateless,0
2024-03-01,DAIHATSU,Gran Max  PU  1.3 Gateless,20
2024-04-01,DAIHATSU,Gran Max  PU  1.3 Gateless,0
2024-05-01,DAIHATSU,Gran Max  PU  1.3 Gateless,16
2024-06-01,DAIHATSU,Gran Max  PU  1.3 Gateless,0
2024-07-01,DAIHATSU,Gran Max  PU  1.3 Gateless,15
2024-08-01,DAIHATSU,Gran Max  PU  1.3 Gateless,0
2024-09-01,DAIHATSU,Gran Max  PU  1.3 Gateless,10
2024-10-01,DAIHATSU,Gran Max  PU  1.3 Gateless,0
2024-11-01,DAIHATSU,Gran Max  PU  1.3 Gateless,0
2024-12-01,DAIHATSU,Gran Max  PU  1.3 Gateless,0
2024-01-01,DAIHATSU,Gran Max  PU  1.5 STD,358
2024-02-01,DAIHATSU,Gran Max  PU  1.5 STD,350
2024-03-01,DAIHATSU,Gran Max  PU  1.5 STD,564
2024-04-01,DAIHATSU,Gran Max  PU  1.5 STD,210
2024-05-01,DAIHATSU,Gran Max  PU  1.5 STD,439
2024-06-01,DAIHATSU,Gran Max  PU  1.5 STD,789
2024-07-01,DAIHATSU,Gran Max  PU  1.5 STD,337
2024-08-01,DAIHATSU,Gran Max  PU  1.5 STD,518
2024-09-01,DAIHATSU,Gran Max  PU  1.5 STD,391
2024-10-01,DAIHATSU,Gran Max  PU  1.5 STD,393
2024-11-01,DAIHATSU,Gran Max  PU  1.5 STD,416
2024-12-01,DAIHATSU,Gran Max  PU  1.5 STD,0
2024-01-01,DAIHATSU,Gran Max  PU  1.5 STD  AC  PS,2.009
2024-02-01,DAIHATSU,Gran Max  PU  1.5 STD  AC  PS,2.554
2024-03-01,DAIHATSU,Gran Max  PU  1.5 STD  AC  PS,3.105
2024-04-01,DAIHATSU,Gran Max  PU  1.5 STD  AC  PS,912
2024-05-01,DAIHATSU,Gran Max  PU  1.5 STD  AC  PS,2.501
2024-06-01,DAIHATSU,Gran Max  PU  1.5 STD  AC  PS,2.807
2024-07-01,DAIHATSU,Gran Max  PU  1.5 STD  AC  PS,3.008
2024-08-01,DAIHATSU,Gran Max  PU  1.5 STD  AC  PS,2.677
2024-09-01,DAIHATSU,Gran Max  PU  1.5 STD  AC  PS,2.592
2024-10-01,DAIHATSU,Gran Max  PU  1.5 STD  AC  PS,3.354
2024-11-01,DAIHATSU,Gran Max  PU  1.5 STD  AC  PS,2.146
2024-12-01,DAIHATSU,Gran Max  PU  1.5 STD  AC  PS,0
2024-01-01,ISUZU,PHR  54 C  BB,823
2024-02-01,ISUZU,PHR  54 C  BB,709
2024-03-01,ISUZU,PHR  54 C  BB,855
2024-04-01,ISUZU,PHR  54 C  BB,654
2024-05-01,ISUZU,PHR  54 C  BB,854
2024-06-01,ISUZU,PHR  54 C  BB,1.006
2024-07-01,ISUZU,PHR  54 C  BB,879
2024-08-01,ISUZU,PHR  54 C  BB,783
2024-09-01,ISUZU,PHR  54 C  BB,655
2024-10-01,ISUZU,PHR  54 C  BB,871
2024-11-01,ISUZU,PHR  54 C  BB,950
2024-12-01,ISUZU,PHR  54 C  BB,0
2024-01-01,ISUZU,PHR  54 C  BB (E2),23
2024-02-01,ISUZU,PHR  54 C  BB (E2),20
2024-03-01,ISUZU,PHR  54 C  BB (E2),14
2024-04-01,ISUZU,PHR  54 C  BB (E2),12
2024-05-01,ISUZU,PHR  54 C  BB (E2),9
2024-06-01,ISUZU,PHR  54 C  BB (E2),12
2024-07-01,ISUZU,PHR  54 C  BB (E2),9
2024-08-01,ISUZU,PHR  54 C  BB (E2),0
2024-09-01,ISUZU,PHR  54 C  BB (E2),0
2024-10-01,ISUZU,PHR  54 C  BB (E2),0
2024-11-01,ISUZU,PHR  54 C  BB (E2),0
2024-12-01,ISUZU,PHR  54 C  BB (E2),0
2024-01-01,MITSUBISHI,L300 D  P/U  FLD,896
2024-02-01,MITSUBISHI,L300 D  P/U  FLD,835
2024-03-01,MITSUBISHI,L300 D  P/U  FLD,719
2024-04-01,MITSUBISHI,L300 D  P/U  FLD,725
2024-05-01,MITSUBISHI,L300 D  P/U  FLD,1.147
2024-06-01,MITSUBISHI,L300 D  P/U  FLD,899
2024-07-01,MITSUBISHI,L300 D  P/U  FLD,1.051
2024-08-01,MITSUBISHI,L300 D  P/U  FLD,966
2024-09-01,MITSUBISHI,L300 D  P/U  FLD,773
2024-10-01,MITSUBISHI,L300 D  P/U  FLD,855
2024-11-01,MITSUBISHI,L300 D  P/U  FLD,795
2024-12-01,MITSUBISHI,L300 D  P/U  FLD,0
2024-01-01,MITSUBISHI,L300 D  CC,46
2024-02-01,MITSUBISHI,L300 D  CC,57
2024-03-01,MITSUBISHI,L300 D  CC,110
2024-04-01,MITSUBISHI,L300 D  CC,32
2024-05-01,MITSUBISHI,L300 D  CC,109
2024-06-01,MITSUBISHI,L300 D  CC,123
2024-07-01,MITSUBISHI,L300 D  CC,107
2024-08-01,MITSUBISHI,L300 D  CC,4
2024-09-01,MITSUBISHI,L300 D  CC,0
2024-10-01,MITSUBISHI,L300 D  CC,0
2024-11-01,MITSUBISHI,L300 D  CC,0
2024-12-01,MITSUBISHI,L300 D  CC,0
2024-01-01,MITSUBISHI,L300 CC,0
2024-02-01,MITSUBISHI,L300 CC,0
2024-03-01,MITSUBISHI,L300 CC,0
2024-04-01,MITSUBISHI,L300 CC,0
2024-05-01,MITSUBISHI,L300 CC,0
2024-06-01,MITSUBISHI,L300 CC,0
2024-07-01,MITSUBISHI,L300 CC,14
2024-08-01,MITSUBISHI,L300 CC,83
2024-09-01,MITSUBISHI,L300 CC,179
2024-10-01,MITSUBISHI,L300 CC,155
2024-11-01,MITSUBISHI,L300 CC,60
2024-12-01,MITSUBISHI,L300 CC,0
2024-01-01,MITSUBISHI,Triton 2.5L SC  GLX (4X2) MT,8
2024-02-01,MITSUBISHI,Triton 2.5L SC  GLX (4X2) MT,0
2024-03-01,MITSUBISHI,Triton 2.5L SC  GLX (4X2) MT,34
2024-04-01,MITSUBISHI,Triton 2.5L SC  GLX (4X2) MT,23
2024-05-01,MITSUBISHI,Triton 2.5L SC  GLX (4X2) MT,0
2024-06-01,MITSUBISHI,Triton 2.5L SC  GLX (4X2) MT,0
2024-07-01,MITSUBISHI,Triton 2.5L SC  GLX (4X2) MT,0
2024-08-01,MITSUBISHI,Triton 2.5L SC  GLX (4X2) MT,15
2024-09-01,MITSUBISHI,Triton 2.5L SC  GLX (4X2) MT,16
2024-10-01,MITSUBISHI,Triton 2.5L SC  GLX (4X2) MT,13
2024-11-01,MITSUBISHI,Triton 2.5L SC  GLX (4X2) MT,21
2024-12-01,MITSUBISHI,Triton 2.5L SC  GLX (4X2) MT,0
2024-01-01,SUZUKI,New Carry  PU  FD,2.521
2024-02-01,SUZUKI,New Carry  PU  FD,1.579
2024-03-01,SUZUKI,New Carry  PU  FD,2.264
2024-04-01,SUZUKI,New Carry  PU  FD,1.769
2024-05-01,SUZUKI,New Carry  PU  FD,2.055
2024-06-01,SUZUKI,New Carry  PU  FD,1.815
2024-07-01,SUZUKI,New Carry  PU  FD,1.946
2024-08-01,SUZUKI,New Carry  PU  FD,1.841
2024-09-01,SUZUKI,New Carry  PU  FD,1.727
2024-10-01,SUZUKI,New Carry  PU  FD,1.92
2024-11-01,SUZUKI,New Carry  PU  FD,2.023
2024-12-01,SUZUKI,New Carry  PU  FD,0
2024-01-01,SUZUKI,New Carry  CH,42
2024-02-01,SUZUKI,New Carry  CH,54
2024-03-01,SUZUKI,New Carry  CH,30
2024-04-01,SUZUKI,New Carry  CH,38
2024-05-01,SUZUKI,New Carry  CH,46
2024-06-01,SUZUKI,New Carry  CH,44
2024-07-01,SUZUKI,New Carry  CH,33
2024-08-01,SUZUKI,New Carry  CH,22
2024-09-01,SUZUKI,New Carry  CH,87
